ID,Nombre,HSV_Colores_Dominantes,Tonalidad_Recomendada
1891,viking_2.png,"(6.643781422767794, 63.70367444322233, 15.514796279204312) | (8.111836427609793, 18.149586392167617, 69.61137973404162) | (8.813594908470282, 20.079187259071908, 41.9206518397425) | (6.584669738536418, 77.60656853288233, 57.85192829568475) | (7.385823717637245, 12.264401127854041, 77.79202457109294)",mestizo
1892,viking_3.png,"(32.654598521704806, 89.17397877512249, 47.12867690717177) | (18.17015561558209, 51.87098891285341, 7.664644240621543) | (35.36842105263151, 1.4604401658762087, 53.81299584823442) | (35.82771842361622, 83.6375699233951, 83.4685246267578) | (35.792294089290806, 1.804601002437017, 22.363711270643865)",mestizo
1893,viking_4.png,"(0.0, 0.0, 2.2633743334553786) | (0.0, 0.0, 51.67831398228135) | (0.0, 0.0, 33.37531068765535) | (0.0, 0.0, 16.372229015296195) | (0.0, 0.0, 69.9966602508326)",mestizo
1894,viking_5.png,"(16.049968268817935, 66.29115350360995, 7.5659023814573345) | (25.87071859416638, 16.99168558586556, 46.881619146399146) | (26.27199173011587, 13.395017155517216, 67.53379370702729) | (24.44560102357238, 44.18863408411885, 29.27986108188414) | (25.848830435166267, 76.38281619242878, 69.74124230027752)",mestizo
1895,viro.png,"(26.49959777552384, 36.705480595175445, 46.9581468252174) | (26.460282360945595, 15.126072041166372, 77.36969576324609) | (26.70928030303027, 26.09393983073533, 56.34412344819585) | (26.474798046503082, 56.030840454001776, 49.77023062592347) | (26.622863444219664, 19.026471308179147, 66.7530345471522)",mestizo
1896,volleyball.png,"(0.0, 0.0, 71.80144077095558) | (0.0, 0.0, 22.8830616583983) | (0.0, 0.0, 53.48984697736662) | (0.0, 0.0, 38.24313725490196) | (0.0, 0.0, 5.962154033975015)",mestizo
1897,werewolf.png,"(192.97631178766767, 8.78789172984548, 71.28661432015832) | (184.95325758666252, 2.701988504988074, 28.993918498300143) | (175.05008613539238, 4.4352484291886, 41.773887207616156) | (196.76495456924752, 10.194942756153862, 56.44886503520606) | (359.17182662539807, 2.023228500587133, 14.995499197683081)",claro
1898,werewolf_1.png,"(194.34056388112714, 9.293509179022244, 71.53949685980665) | (257.79420825635407, 2.7170834740068095, 14.839893089534462) | (180.75495631892355, 4.694042579346559, 42.7845438259126) | (197.52672009577284, 10.604499868285645, 56.84366145374467) | (200.21081368013657, 4.84997158866265, 30.443072875117227)",claro
1899,white.png,"(37.0364621475699, 18.6783327111592, 14.040510352548225) | (42.23768736616146, 2.049234279696438, 71.85417282490893) | (41.454501839116666, 8.346096734905071, 24.851666189842415) | (40.23062917256607, 12.74541192244806, 59.897037909354836) | (41.648576694655425, 5.277421272341306, 40.97662780527224)",mestizo
1900,white_1.png,"(77.96194009629625, 46.509771734353556, 25.576065621190537) | (22.977588871715902, 8.641818655375877, 43.77218945722158) | (18.507931122231792, 4.821617730661667, 68.63531096046145) | (89.40747393622377, 82.14152372388595, 57.71740115187974) | (31.34132423813444, 48.21869649368113, 10.008056508856763)",mestizo
1901,wine.png,"(241.31324589011805, 13.957009387472526, 25.122575278236265) | (245.79423868312784, 3.248055176838569, 58.366359806522084) | (245.41133455210212, 2.3616437961877224, 72.95640076646455) | (245.44407105136838, 4.530181272495925, 44.35810240455343) | (245.86387434554982, 6.859437576179689, 31.97383301146545)",claro
1902,winged.png,"(38.05271685605051, 26.78158792419224, 39.178379009037926) | (51.24076323758114, 18.759899682358398, 73.08364692678455) | (34.02868607423034, 68.86906985430775, 4.4344427157894) | (50.29251911843551, 19.248317802290387, 54.571280363997566) | (43.50240384615352, 34.48371141996643, 22.208824066360688)",mestizo
1903,wolf's.png,"(203.20060992473103, 25.126120150708758, 50.92063780478868) | (203.49765600582992, 35.79096643812535, 26.37726985126165) | (208.52208945723902, 17.221815137909545, 72.34373820763975) | (203.72805266281765, 27.743015221009937, 37.88981719387202) | (205.86755931733066, 17.81182903659316, 60.70742022299118)",claro
1904,wolf's_1.png,"(203.40299904011462, 36.2162522719215, 26.494827141382803) | (205.94722369627118, 19.959142604506525, 61.09245098039216) | (207.56736200790525, 17.31616638314111, 71.8519431232898) | (204.02658021900396, 24.685493378560615, 50.913475438022125) | (203.83154345196613, 28.171122817959045, 38.12424467879902)",claro
1905,wolf's_10.png,"(184.76059234882572, 24.52947062467181, 70.058251130806) | (191.5205687135902, 23.123180734731434, 47.04953748348163) | (158.89975723675965, 17.590400559384367, 18.749736621544848) | (42.02401828454667, 82.72084805653712, 54.29240487802949) | (55.11295124475781, 63.13743456379237, 71.24439004487964)",claro
1906,wolf's_11.png,"(351.12200355134655, 90.31891611954758, 45.433776091081576) | (1.786763327322054, 36.404588966682574, 1.6868415460027624) | (349.17797806489233, 1.0246031595921439, 18.303239871012007) | (349.6171836072073, 40.054724553082956, 85.79029733959324) | (349.79930931464855, 94.40143879868155, 88.65607120843117)",mestizo
1907,wolf's_12.png,"(236.54560603594652, 29.49768234389624, 25.040747997588507) | (346.2078922729806, 53.08795417841152, 62.233908045976946) | (210.99240019266, 57.96925420807199, 59.981727962433226) | (3.5660407890546075, 52.91059214423911, 87.63695335144655) | (203.08329050233974, 41.14427542300961, 81.23162117873083)",claro
1908,wolf's_13.png,"(204.50812594285108, 88.12428592841269, 66.25672850971934) | (272.57008403361215, 44.877886892637996, 16.27888226085357) | (315.6467693901332, 5.641261632408593, 60.731966994942766) | (189.18105056211397, 78.60086750042178, 82.50471097529915) | (219.46945366338124, 67.90400931524464, 43.56180089928722)",claro
1909,wolf's_14.png,"(0.0, 0.0, 49.630560046428755) | (0.0, 0.0, 15.792040954312741) | (0.0, 0.0, 68.64718697936691) | (0.0, 0.0, 1.8259005059578726) | (0.0, 0.0, 31.902030937598663)",mestizo
1910,wolf's_15.png,"(194.0345085929193, 15.40695732675508, 31.42797690075264) | (13.669838709677496, 88.18756071784674, 70.0528599684133) | (193.0844034409675, 6.013104234136903, 50.68036967733962) | (27.164326713828157, 88.64555306992342, 92.4244514489775) | (17.822706842016775, 22.36912784792654, 17.865757211358716)",claro
1911,wolf's_16.png,"(170.6196652339727, 60.347420527402086, 60.73309851993607) | (16.237104899289193, 80.2423536961178, 77.85642300202336) | (130.32807373847876, 9.611700417067684, 15.634449938618472) | (34.16785960447491, 51.32795810283489, 80.93102077024254) | (184.54136537868405, 86.29138560330614, 40.110361153277786)",claro
1912,wolf's_17.png,"(200.8282680543468, 28.2021544965723, 33.043300653594734) | (201.3668188362108, 11.276679589610895, 62.210079717557335) | (201.11319807338234, 14.74034509178277, 50.32872885301876) | (201.52616175315924, 8.908030262757986, 74.97156314507333) | (201.11252488478416, 20.187251049876693, 40.01067060052863)",claro
1913,wolf's_18.png,"(0.0, 0.0, 19.163652956840963) | (0.0, 0.0, 38.7867691541225) | (0.0, 0.0, 0.8840638911035342) | (0.0, 0.0, 73.37320749195202) | (0.0, 0.0, 57.07875457875458)",mestizo
1914,wolf's_19.png,"(149.9814471242871, 5.172951573563906, 8.122584207620237) | (149.99999999999844, 0.3862711664105785, 55.20111086259598) | (150.0, 0.6235208844564423, 38.36503589047749) | (150.0, 1.135838901951629, 21.528291969468437) | (150.00000000000816, 0.28652212857335424, 71.35676263632594)",claro
1915,wolf's_2.png,"(50.869565217426434, 0.06701680519239085, 28.60515513325416) | (58.750000002444246, 0.12034297749321077, 1.910770660573144) | (44.398216939305115, 0.15473096240119186, 38.747850798656515) | (46.90909090903063, 0.06940544769683248, 68.03782049218164) | (46.04651162722138, 0.014030599758865987, 19.00316075517089)",mestizo
1916,wolf's_20.png,"(34.271009350285304, 77.39846869304101, 29.479087383567144) | (43.05695726688348, 71.79558576125275, 76.83005788982247) | (317.2990557346845, 56.554683963920915, 4.5401404171714566) | (38.444461403441764, 40.08645348001264, 64.85637614519626) | (35.658422965655376, 71.85135334883485, 55.5947738756998)",claro
1917,wolf's_21.png,"(0.0, 0.0, 71.94175922117168) | (0.0, 0.0, 2.6104503052875874) | (0.0, 0.0, 35.42540517634266) | (0.0, 0.0, 18.803482051557978) | (0.0, 0.0, 50.942362568247255)",mestizo
1918,wolf's_22.png,"(244.50513219284608, 15.639789347569483, 18.905697363373154) | (246.9956616052059, 3.452941038784743, 57.08387613989379) | (246.9529247261713, 4.879782337371377, 41.862239281144895) | (247.05428571428564, 2.535882740782033, 72.69993020713987) | (246.62995685226986, 7.7640445136424905, 28.321315623023384)",claro
1919,wolf's_23.png,"(206.90438433367757, 50.86557498183992, 13.815779276137233) | (216.2960700636417, 29.373170950511486, 52.040401746284005) | (211.99758107000258, 37.319555008020885, 25.748728455635234) | (35.325129847161904, 10.685144591686187, 65.56283704036983) | (215.75893033873933, 33.71775876414328, 38.68655637389378)",claro
1920,wolf's_24.png,"(17.55350539775302, 73.00579222710898, 63.41146569683729) | (327.31976088667903, 24.490168053945066, 10.336179329149214) | (219.9715424018222, 3.7686121474463556, 49.89421864601189) | (12.957766916813727, 63.372786225047825, 35.0758356239042) | (15.851052345482234, 71.74125209208214, 88.87625962676677)",claro
